Bug ID,Component,Assignee,text,time
17767,General,bugs,FEATURE Tasks menu implementation tasks menu following items navigator mail instant messenger security advisor composer address book newsgroup tools according german hi dave agree menu framework specification specifically mentions security menu item tasks menu poisition much lower describe navigator mail instant messenger address book services services b services c services services e services f services g services h security info shift i tools go window find g comment michael la guardia pst changing summary beta security advisor move task menu beta need final task menu implementation reassigning german agree email german dave copied bug comment german pst need help implementing menu spec d working corss app menus days assume matt would right person comment hangas pst handled davidm guessing still comment pst hmmmm comment pst matt comment pst bug marked duplicate bug comment ninoschka baca pst reminder nbaca check bug fixed comment sairuh rarely reading bugmail pst several task items realm reassigning qa contact comment pst chris proud owner task menu switcher beta n t lucky one comment pst task menu switcher work beta contain correct items nominating beta blocker comment johng pst also see bug details beta task bar getting everything right menu critical task bar netcenter expects task bar less worried menu beta need make sure menu n t suck n t beta blocker remain m comment johng pst removed s beta nomination oked comment bijals gone pst net phone installed end user s machine task menu item net phone placed nd group address book listed list net phone last component group comment leger pst moving ue ui bugs new component user interface design feedback ue ui component deleted comment chris mcafee pst m comment pdt move m comment sairuh rarely reading bugmail pdt nominating beta however m even sure must haves menu anyone bueller comment leger pdt putting nsbeta radar comment pdt move m target milestone comment claudius gayle pdt guess s time fixed look exactly like re supposed johng german ca n t find specs stuff updated since jan s dates say could point re specs taskbar separate bug would cool think things shifted little since pr comment johng pdt assigning german input menu say comment jim roskind pdt cleaning status whiteboard marking beta minus psssed sonuds like need spec work towards m sure folks doomed change much beta comment johng pdt nsbeta keep radar important polish issue comment german pdt johng assume fixed right right tasks menu implemented according spec except submenu privacy security decided elsewhere well decided simply appending list windows last section tasks menu instead another submenu order make discoverable marking worksforme please reopen see need file new bug need change amend stuff comment jglick pdt created attachment details task menu comment claudius gayle pdt m reopening bug show spec currently implementations one outlined bug originally one recent attachment one builds also attachement german s recent comments contradict comment johng pdt nav triage team nsbeta p current implementation correct except need add link download german clarify comment matthew paul thomas pdt looks like job timeless record current implementation far tell coz messenger missing latest build reason tasks navigator messenger composer chatzilla address book newsgroups privacy security hideously complicated submenus see bug ______________________ tools history import utility list java console javascript console open windows obvious problems bookmarks n t present meaning way open bookmarks window non navigator window bug latest attachment shows auto fill form moved edit menu bug bug meanwhile ve asked forms manager given main menu item since s really got nothing privacy security since latter would taking real estate abandoned former assume would objection please annotate bug accordingly import utility named i e import export many menu separators comment timeless pdt yes everything except following two mirracles get german make spec reasonable change spec b change api currently xul allows absolute positioning good idea assuming want something near address book guess number ok positioning current menu nav mail comp addr irc chat see chatzilla already suffering feature absense someone else might nav nothing privacy security tools irc chat change api sane ca n t truely fix problems match requested spec hi ben m sure know address insertion issues please cc w comment moment think could use java script get id s separators insert alternative use multiple menupopup menupopup tasks menu combine using js glue overlay writers specify tasks menu want put something solves location functionality easily cleanly except js glue example menu id taskpopup onload compositetaskpopup menupopup id appsuite menu id navi value navigator menupopup menupopup id appextras menu id adbk value address book menupopup menupopup id apppsm menu id psm value privacy security menupopup menu id tools menupopup id appwindows menu default separator appear menupopup except would first last item menu actually proposal solves problems file new probably elsewhere get glue working ll attach demo patch blake think also bunch problems spec german cvs m going make changes spec according proposal sent months ago objections please send w in week hi brendan german unresponsive ll forward copy proposed changes comment leger pdt pdt see critical looks like low profile polish moving p adding pdtp comment karl johan kleist pdt cosmetics anyhow also selecting address book item mail component installed nothing guess rendered least disabled comment timeless pdt worked almost ready give people solution would also work file new n t attach patch bug wednesday someone nag comment simon fraser pdt timeless comments need add new files makefile win makefile mk manifest jar mn files also needs verified works netscape commercial build imho risky nsbeta comment simon fraser pdt cc self comment johng pdt today first level menu commercial build looks fine possible changes commerical build today build looks like tasks navigator ctrl mail ctrl instant messenger ctrl composer ctrl address book ctrl net phone privacy security tools session history list sub menus privacy security secuirty manager password manager form manager cookie manager understanding privacy details within sub folders currently correct possible exceptions link understanding privacy appears pointing wrong document see bug need add item menu specifically download immediately follow tools separator url following http home netscape com bookmark _ tdownload html comment timeless pdt address book ctrl net phone privacy security s wrong net phone near p comment chris mcafee pdt unable guarantee menu item positions specify absolute position menu items think specifically aim slot pushes elements push mozilla absolute insertion point moving target makes task menu ordering non deterministic could use relative positioning dummy element mechanism would good hyatt ben comment german pdt clarify netscape task menu supposed look like navigator mail instant messenger composer address book net phone installed components like chatzilla themebuilder privacy security tools open window open window open window n also mcafee attempted describes ordering problem could accomplished easily bug goes ben cc ing hyatt either one guys might know mighter ways insert menus mentioned absolute positioning comment timeless pdt method d work d javascript sorting non rendered popupmenu inserting real menu ll look shortly comment ben goodger use ben mozilla dot org email pdt impossible force add applications occupy given range add chatzilla mailnews aim etc may insert nodes pleases node id index specifically going wrong comment pdt temporarily elevating p stop ship bug want move rtm comment timeless pdt recommended implementation think mozilla killed computer distracted submitted ll write recommendation proposed patch tonight sfraser ll based code asked check need know code worked macos comment phil peterson pdt pdt thinks nsbeta point renominate rtm please resummarize critical issue hand comment matthew paul thomas pdt resummarizing bug easier find comment chris mcafee pdt yeah id s might work since coming possibly commercial overlay might want generically named menu id stubs comment ben goodger use ben mozilla dot org email pst m comment matthew paul thomas pst feature work mozilla either assume meant mozilla comment ben goodger use ben mozilla dot org email pst wanted trying prune list non bookmarks related tasks comment matthew paul thomas pst see also bug comment ben goodger use ben mozilla dot org email pst go comment zach lipton zach pst chaning qa contact bugs mpt moving owner component shortly would like thank hard work moves roles mozilla org yada yada yada comment blake ross pdt still needed ben asked times answer closing file new bugs specific issues comment timeless pdt problem reported implementation n t match spec b items tend land ranges examples things fall incorrectly include chatzilla commercial items mentioned insertafter insertbefore probably work fix bug ve seen relatively recent reports b d say n t fixed whatever,1999-11-10 08:16:14 PST
18406,Sidebar,slamm,Sidebar Content n t show immediately customize overview description remove add panel customize dialogue save content current open panel n t show click panel show steps reproduce click customize remove panel press save actual results new current open panel content expected results content show soon list panels updated sidebar platforms using nov builds selmer said problem start up removing panel reproducible severity upped comment steve lamm pst seen sidebar needs listen changes rdf datasource describes list panels panels added removed needs update current panel selection marking assigned comment selmer gone pst ca n t reproduce startup changing comment steve lamm pst changes listen rdf changes unfortunately bug keeps timeouts working context need timeouts take guess rdf finished loading comment paul macquiddy pst bug marked duplicate bug comment steve lamm pst checked fix comment paul macquiddy pst good work slamm,1999-11-10 09:15:45 PST
16827,General,mscott,Webshell nsWebShell EqualbaseURLs probably working right nswebshell equalbaseurls probably returning wrong values creating message compose window reply message regression due yesterday situation taken care probably hidden bugs investigate comment radha family leave reading bugmail pst look fits new webshell world comment radha family leave reading bugmail pst see fits new webshell design comment travis pst function goes away uri loader changes m changing owner mscott remove doloadurl completely relies uri loader comment scott macgregor pst triaging non pdt stopper bugs m comment phil peterson pst scott part done comment scott macgregor pst already lots bugs webshell clean s nothing inherently wrong equalbaseurl far tell go away webshell work done m going mark fixed cause n t real work need method comment leger pst adding verifyme keyword comment leger pst marking verified,1999-11-10 10:19:47 PST
15459,General,radha,dogfood going one named anchor another causes real reload radha m assigning bug directly n t see good component browser general full sorts things m sure s description going one named anchor page another one causes reload movement page therefore bug n t show probably fixed bug n t fixed first ll give steps reproduce expected results attach test case work correctly linux apprunner m additional information see testing information bug n t notice reload takes time click one anchors page http www fas harvard edu dbaron links internet scroll back top click another s noticeable reload time least linux comment david baron dbaron utc pdt well ca n t replicate bug lose s scrollback buffer text window happened might try going whole thing see cane replicate see s reload going internet commercial back internet general document done bits usual stuff gtk warning usr lib libgdk_imlib so undefined symbol gdk_display gtk warning usr lib libgdk_imlib so undefined symbol gdk_display setting content window browser startup page startpage http www fas harvard edu dbaron sidebar object object sidebar resource nc sidebarroot sidebar db chrome sidebar content sidebar rdf got observer service added observer run loaddetectorsmenu sidebar object object sidebar resource nc sidebarroot sidebar db chrome sidebar content sidebar rdf adding http cvs mirror mozilla org webtools tinderbox seamonkey flash rdf tree http cvs mirror mozilla org webtools tinderbox seamonkey flash rdf setting poll interval sec adding rdf msgnotifications tree adding rdf xpinstall update notifier tree exception occurred trying load rdf xpinstall update notifier exception component returned failure code x ns_error_failure nsirdfservice getdatasource nsresult x ns_error_failure location js frame chrome sidebar content flash js flashinit line data run loaddetectorsmenu document http www fas harvard edu dbaron loaded successfully document done secs got observer service added observer failed set page title document http www fas harvard edu dbaron links internet loaded successfully document done secs failed set page title document http www fas harvard edu dbaron links internet architecture loaded successfully going back document http www fas harvard edu dbaron links internet loaded successfully going back document http www fas harvard edu dbaron loaded successfully document done secs going forward document http www fas harvard edu dbaron links internet loaded successfully document done secs going forward going forward javascript error referenceerror reload defined failed set page title document http www fas harvard edu dbaron links internet general loaded successfully failed set page title document http www internet edu loaded successfully document done secs going back document http www fas harvard edu dbaron links internet general loaded successfully document done secs going back document http www fas harvard edu dbaron links internet loaded successfully document http www fas harvard edu dbaron links internet general loaded successfully failed set page title document http www fas harvard edu dbaron links internet commercial loaded successfully document done secs going back document http www fas harvard edu dbaron links internet general loaded successfully document done secs going back document http www fas harvard edu dbaron links internet loaded successfully going reload document http www fas harvard edu dbaron links internet loaded successfully document done secs comment radha family leave reading bugmail pst look fits new webshell world comment rickg pst need fix beta comment radha family leave reading bugmail pst ran thro debugger going anchor anchor cause reloads scroller changed proper place document done message printed nsbrowserinstance onenddocumentload called comment leger pst adding verifyme keyword comment leger pst updating qa contact comment martijn pieters pst verify works expected yesterdays tip built locally console shows one done message subsequent messages jumping bookmarks scrolling back,1999-11-10 10:20:51 PST
18476,MailNews: Address Book & Contacts,chuang,History ABook created New Profile closed reopened Seamonkey using build win linux mac create new profile follow directions create new account go mail see collected addresses address book selecting names mail account inbox wo n t create book either quit apprunner reopen see collected addresses book note populate e mail names messages openend first session wo n t appear quit relaunched launch apprunners profile manager select name new profile ok select newly created profile click start select mail tasks menu list account manager come fill fields create account ok dialog select address book tasks menu result personal address book listed left pane directory pane expected see personal address book collected addresses book listed directory pane default books note selecting mail account selecting messages would populate collected addresses book cards initiate creation book user quit app reopened comment lchiang pst release note m ll add release note bug thursday comment karen huang pst release notes m comment hangas pst candice take comment chuang pst fix checked change address book pref version bring history address book mailnews js r comment esther pst using win linux m mac fixed verified,1999-11-10 11:27:53 PST
18482,Installer,samir_bugzilla,MIW ca n t handle boot volume names containing slashes steps reproduce download mac installer ftp sweetlou products client seamonkey macos x ppc m macinst aller m sea bin unstuff installer click installer check appropriate boxes accept typical use default folder install actual results barber pole started turn message extracting setup files back instller icon behavior browser chosen installation expected results installation browser mail news build comment samir gehani pst ca n t reproduce machine used build cited well ftp sweetlou m macinstaller m sea bin stop comment samir gehani pst libjar gets fixed truely undertstand mac s notion file support folder names slashes unforunately bug bit grace installation completedly successfully removed slash folder name path installing marking invalid needs release noted comment grace bush pst added release notes that bite hurt comment leger pst updating component install wizard installer comment samir gehani pst agree kathy bug invalid contingent upon bug covers libjar clients reopening comment kathleen brade pst bug marked duplicate bug comment kathleen brade pst state bug given nsifile landing happened relevant resolved wontfix comment samir gehani pst reopened originally assigned dougt took much debate ll take bug back add ifdef xp_mac hackery help resolve sooner comment cathleen pdt post pr comment samir gehani pdt bug marked duplicate bug comment bob kanefsky pdt record d like note bug eventually proved special case one means mac users able install mozilla change volume name n t change back installation applications remember hardwired pathnames including mozilla get confused talkback data records volume names default believe want could mine past talkback data gather stats assess percentage users slashes volume names named mine ppc comment eli goldberg pdt nominating nsbeta mac users often slashes hard drive names result bug application users unable readily use application result comment eli goldberg pdt ve also done quite bit work make sure application launches slashed path would shame put waste comment samir gehani pdt slashes target folder path however real bug ca n t slashes boot volume name fix bug required fix wizard comment samir gehani pdt fix checked comment bob kanefsky pdt macmozillainstaller sea bin version aug still gives system error volume name kanef s ppc built latest tree mac version resource says m comment samir gehani pdt grace see problem build need address build glitch exist comment grace bush pdt n t tested yet confused comment above regarding boot volume name true change boot volume name comment samir gehani pdt change boot volume name turn file sharing edit volume name would edit file folder name finder interface comment grace bush pdt verifying build m comment bob kanefsky pdt concur installer dated aug works conditions yesterday s failed,1999-11-10 12:37:06 PST
18428,Sidebar,slamm,Sidebar iframes hide parent box collapsed problem hard explain words going attach two screenshots grabbed browser got confused upper left hand coord see drawing webpage seems start coords menu gets drawn main web page running redhat system cvs build wed nov th comment mo dejong pst created attachment details screenshot comment mo dejong pst created attachment details screenshot comment david baron dbaron utc pst looks like sidebar thing changing component sidebar set really small supposed wider suspect former ca n t tell sure screenshots comment mo dejong pst change settings widget left hand side screen got hosed somehow another thing noticed time opened new window new window would problem comment leger pst updating qa contact comment paul macquiddy pst bug marked duplicate bug comment paul macquiddy pst bug marked duplicate bug comment paul macquiddy pst bug marked duplicate bug comment paul macquiddy pst bug marked duplicate bug comment steve lamm pst bug marked duplicate bug comment steve lamm pst pav know blame one problem iframe going away hidden comment pst pav n t really bug go maybe beard comment steve lamm pst adding dogfood regression broke within last two weeks s super ugly comment steve lamm pst still see bug drag sidebar spitter sidebar narrow tried setting minimum width iframes sidebar help comment steve lamm pst resummarizing comment leger pst putting pdt radar user reload comment peter trudelle pst targetting p m comment scalkins pst affects aim also comment scalkins pst another testcase launch seamonkey mozilla drag grippy vertical sidebar left width sidebar wide going length sidebar grippy disappear appears resize sidebar comment mo dejong pst took another look problem today s cvs bug still alive well going attach four screen shots demonstrate problem redhat system seems like really serious problem also going move severity major hope nobody minds comment mo dejong pst created attachment details normal size widget left mozilla s browser comment mo dejong pst created attachment details left widget squished internal text layed comment mo dejong pst created attachment details widget gets smaller minimum display size internal text drawing browser window comment mo dejong pst created attachment details left widget made even smaller problem gets even worse comment scalkins pst see platforms changing os reflect m builds comment stuart parmenter pst seeing platforms definatly bug would expect either frame bug box splitter bug eric vaughan may input reassigning back slamm investigating comment paul macquiddy pst yes platforms problem bug bug comment steve lamm pst need add min width styles comment steve lamm pst fix checked comment chrisn pst problem still exists build reopened bug attachment follows comment chrisn pst created attachment details schot shows problem still existing windows build comment leger pst clearing fixed resolution due reopen comment steve lamm pst sweep m bugs m comment paul macquiddy pst bug marked duplicate bug comment doron rosenberg ibm pst get bug unselect sidebar view menu reselect works however expand sidebar clicking expand button drag elft time get screenshot bug comment paul macquiddy pst bug marked duplicate bug comment paul macquiddy pst bug marked duplicate bug comment paul macquiddy pst bug marked duplicate bug comment paul macquiddy pst hey slamm dup comment paul macquiddy pst bug marked duplicate bug comment mo dejong pst compiled cvs today seems like bug still alive even less bad past another strange thing noticed new build drag little bar way left slowely drag right whole screen shifts page redrawn really broken way get screen shot bad drawing upclick mouse goes back original state comment twunder pst get sidebar go permanently minimized state following click sidebar s minimize maximize button button becomes non funtional bug marked dup bug disable sidebar view menu enable sidebar view menu sidebar re appear maximized min max button appear functioning minimize sidebar disable enable sidebar using view menu sidebar becomes viewable minimized state action user change min max button appears nothing user click drag right border sidebar anywhere page upon release mouse button sidebar returns minimized state posted new bug although seems related bug marked dup bug ve added comment m build id windows comment paul macquiddy pst looks like bug fixed slamm comment pdt ok marking fixed comment paul macquiddy pdt verified though current problems closing sidebar,1999-11-10 19:51:27 PST
17920,Bookmarks & History,bugs,personal toolbar items need context menus editing deleting etc many people wish able edit erase etc bookmarks right personal toolbar right click menu bookmark menu tnx comment leger pst putting xp apps radar enhancement set milestone comment chris mcafee pst post beta m comment pst move m comment pdt move future milestone comment eugene savitsky pdt critical computers company using bat http www ritlabs com the_bat index html nn x utility allows run bat clicked mail link hard implement mail links opens default mail programm comment eugene savitsky pdt sorry smth happened previous comment bug comment eugene savitsky pdt news enh comment claudius gayle pdt request enhancement currently targeted future meaning wo n t make current release try concentrate fixing critical bugs ve added helpwanted keyword may attract mozilla contributor willing implement feature shorter time frame comment eugene savitsky pst may ns release set right milestone comment jesse ruderman pst updating summary include context menus find bug next time search cc ing blake case s interested comment viswanath ramachandran pst since left vishy taking bugs bulk pending reassignment thanks vishy comment paul chen pst nav triage team let s look marking nsbeta mozilla reassigning ben comment matthew paul thomas pst recommend wontfix people wanting turn personal toolbar much frequently wanting edit items since ui relatively inaccessible submenu view menu would make sense ctrl right clicking toolbar bring menu showing hiding toolbars bug like internet explorer context menu used editing items toolbar context menu would context sensitive item customizing contents particular toolbar comment blake ross pst strongly disagree wontfix internet explorer s convenient editing far superior means editing ie n t use toolbar menu pt items uses editing one comment sairuh rarely reading bugmail pst pardon spam personal toolbar bugs go bookmarks component m moving existing ones xp apps xp apps gui comment ben goodger use ben mozilla dot org email pst raising priority setting comment paul chen pdt nav triage team marking nsbeta reassigning pchen comment ben goodger use ben mozilla dot org email pdt paul one fixed reassigning back self attach patch couple minutes note also fixes bug related empty submenus comment ben goodger use ben mozilla dot org email pdt created attachment details diff review xpfe components bookmarks patch comment ben goodger use ben mozilla dot org email pdt created attachment details diff review xpfe global patch comment ben goodger use ben mozilla dot org email pdt created attachment details diff review xpfe browser diff comment ben goodger use ben mozilla dot org email pdt created attachment details diff review themes classic patch comment ben goodger use ben mozilla dot org email pdt created attachment details diff review additional file xpfe browser resources content personaltoolbar js comment ben goodger use ben mozilla dot org email pdt ok attached patches get basic functionality floor manipulate bookmarks open open folder new window find copy cut paste delete rename properties create new folder regular bookmarks window inplace editing works buttons menubuttons new folder creation achieved creating item inline field window seems work pretty well method invoking field simpler thus prone showing undesired window inline edit binding factored generic base put xulbindings xml button menubutton treecell variants created rename commands fix command name collision nav window cmd_paste etc clash edit field controller come next comment ben goodger use ben mozilla dot org email pdt created attachment details diff review basic style support modern comment ben goodger use ben mozilla dot org email pdt created attachment details diff review mac classic comment simon fraser pdt sr sfraser comment scott collins pdt well _looks_ good s big patch s outside regions m really comfortable n t think opinion counted entire sr d call get another super reviewer give re good go apologize savvy enough job comment david hyatt pdt r hyatt comment ben goodger use ben mozilla dot org email pdt fixed comment jesse ruderman pdt n t see context menus items within folders personal toolbar even use expand folder s context menu think s covered bug though comment claudius gayle pdt wow would ve never expected contextual menus menuitems indeed bug might well expand bug however indeed fixed verified fixed builds platforms comment eugene savitsky pdt context menu inside folder pt,1999-11-11 09:42:45 PST
18563,Installer,ssu0262,Win Installer n t navigate directories well build id m platform windows bug win specific reproduce download seamonkey e exe file launch get setup type screen click browse button select different installation directory typical windows nt system desktop following location c windir profiles username desktop example pc s c winnt profiles cpratt desktop click way directory using select directory feature installer instead get c winnt desktop incorrect directory exist system installer however create comment cpratt pst btw manually type directory get installed correct place annoyance really serious problem comment sean su pst setting target milestone m comment sean su pdt mass change m comment sean su pdt fixed comment grace bush pdt sean see scenario cpratt mentions still using test case well one showed n t see mention temp directory maybe talking different bug use c winnt profiles gbush desktop boom jumps c winnt desktop test case beta beta jumped beta beta beta beta beta beta doesnt like repeats comment sean su pdt s fixed cases work comment grace bush pdt build m,1999-11-11 09:46:54 PST
18619,MailNews: Message Display,scottputterman,FEATURE Display recipient sender Sent folder feature tracking bug displaying recipient information thread pane think two ways way folder sent flag set child folders display recipient instead sender label column header also expected change early ue specs showed to from column instead x style sender column although n t know sure assume idea look header s current identity show newsgroups header advantage works re keeping whole thread sent received messages together comment phil peterson pst bug marked duplicate bug comment phil peterson pst bug marked duplicate bug comment lchiang pst bug marked duplicate bug comment lchiang pst duplicate bug report drafts unsent messages also display recipient column comment phil peterson pst good idea comment ben bucksch benb pst phil like idea compare email address current identity always keep threads subject based x behaviour annoys configurable columns yes suggest offer described combined to from field default additionally separate field case proposed logic fails may well happen advanced cases comment scottputterman pst bug marked duplicate bug comment scottputterman pdt sent folder displays recipient column want features mentioned bug open new ones comment ben bucksch benb pdt filed bug draft unsent bug new columns comment laurel pdt ok using m commercial build nt m commercial build linux rh m commercial build mac os recipient shown place sender column heading folder currently used copies sent messages account profile folder even s named sent currently specified copies folders sent setting account show sender column heading may confusing folders named sent take separate issue comment ben bucksch benb pdt laurel n t think change behaviour also want recognize gesendete nachrichten folders called sent likely mentioned prefs comment lchiang pdt bug marked duplicate bug comment lchiang pdt ben n t understand comment comment scottputterman pdt n t think make folders called sent recipient column think based preference need opinion bring back icons sent drafts templates folders comment ben bucksch benb pdt lisa part s gesendete nachrichten common translation sent german ca n t check translations n t think favor one language even apart recognizing sent would hack imo comment jglick pdt agree putterman based set sent folder prefs comment laurel pdt ok thinking people look sent folders ve created say local folders even though re currently using server s sent folder might weird see recipient column one sent comment jglick pdt good point would nice could also sent folder local one created folders users creates happens name sent equivelent different language would n t affected agree scott graphics special folders helpful different issue,1999-11-11 15:53:34 PST
18669,Preferences,chuang,Navigator installation prefs show mail prefs accessible steps reproduce install navigator launch set preferences actual results mail preferences listed accessible migrated profile messenger showing display launch expected results allowable preferences would displayed accessible build win mac linux nav installations available yet comment shuang gone pst part menu clean ups soon re assing matt cc german comment phil peterson pst sol say nav only b requirement cc ing hangas since related bug comment sairuh rarely reading bugmail pst spam added self cc list might affect realm comment leger pst bulk move pref ui component bugs new preferences component pref ui component deleted comment chuang pdt move m comment chuang pdt m comment sairuh rarely reading bugmail pdt esther handles mail prefs comment stephend netscape com gone use stephen donner gmail com instead pst laurel prefs comment ben goodger use ben mozilla dot org email pst think fixed comment sheela ravindran pdt laurel know bug belongs reassinging back esther reason esther verify bug sure bug n t know bug got changed qa contact esther comment esther pdt windows build windows installing nav mail prefs relating mail display offline mail prefs bug fixed offline stuff went verify one open new bug assign offline group,1999-11-12 09:32:42 PST
18670,Installer,samir_bugzilla,PP Enter key accepted Install Wizard title summary pp enter key accepted install wizard steps reproduce launch mac os install wizard press enter key lower right hand corner keyboard upon presented mozila public license result happened nothing expected behavior equivalent pressing return key default button pushed mac os hig proof available upon request regression occurs mac os apprunner m configurations tested mac beige power mac g mhz powerpc mb ram vm mb vm used x thousands colors mac os win vectra vl mhz p mb ram x true color nt sp linux vectra vl mhz p mb ram red hat linux gnome comment eli goldberg pst discussed sgehani yesterday since n t see active bug upon query ve written assigned comment samir gehani pst fix checked comment grace bush pst mac installer comment leger pst updating component install wizard installer,1999-11-12 09:54:57 PST
18677,General,davidm,blank bug marking invalid comment eli goldberg pst changing component browser general html dialogs going away bug n t look suitable xp apps quick glance,1999-11-12 10:36:03 PST
18686,Installer,ssu0262,nszip exe accepts nsinstall exe needs accept exe passed might hard coded nsinstall exe problem comment sean su pst told actually invalid take different nsinstall exe filename long name passed nszip first parameter comment selmer gone pst re confusing input image output image nszip program insists taking nsinstall exe program directory making modifications _that_ create resulting file named first parameter command line seamonkey e exe command line parameter works fine far naming resulting output file help nszip figure take input comment leger pst clearing invalid resolution due reopen comment sean su pst fixed ago interrupted pdt bug fixing updated bug new nszip exe require nsinstall exe anymore comment sean su pst oh new nszip exe longer update single files anymore one file updated like config ini required files like setup exe setuprsc dll etc need passed nszip exe comment selmer gone pst one step forward five steps backward motivates regression comment sean su pst really steps backwards rewrote nszip exe use mfc people could build installer test checked week ago single file update really important ll look getting original process back place comment selmer gone pst requiring extra files increases dependency steps build since n t really want modify contents files insert config ini automated way pulling extra files exe repackaging might suffice otherwise ability modify single file reduces complexity dramatically comment sean su pst okay m reopening bug ve got fix single files updated requested ll let duke pdt folks get beta really want add beta keywords section actuall fix two line change ve updated comments code turns line change s safe fix imho checks see target exe file already exists n t create fresh one simply update comment selmer gone pst alternative lines code several people cck team spend several hours implement workaround comment sean su pst mention fix hand comment leger pst putting pdt radar beta comment sean su pst fixed comment grace bush pst verified code fix,1999-11-12 11:34:10 PST
18687,General,jdunn,browser mailnews editor needs fully supported HPUX creating high level bug keep track hp specific bugs well hp specific checkins bug closed release new client hpux also covers versions os x well various compiler versions acc vs gcc comment chris mcafee pst fit summary chars comment leger pst setting qa contact core qa cover platform comment john gaunt redfive pst adding bug dependancy void deletion problem nspressshell adding cc removing pepper comment jim dunn pst updating dependency comment hong kwon pst reassigning qa barrettl comment richard lloyd pdt request bug hp ux installation instructions added point seems left new bug result hp ux specific install instructions needs explaining third party library dependencies use shlib_path compared linux comment jim dunn pst closing since mozilla works hpux release notes updated hp specific things rest info part mozilla s documentation comment barrett lindstrom pst ok ll go along,1999-11-12 11:45:47 PST
18688,General,jdunn,browser mailnews editor needs fully supported AIX creating high level bug keep track aix specific bugs well aix specific checkins bug closed release new client aix also covers versions os well various compiler versions xlc vs gcc comment chris mcafee pst fit summary chars comment leger pst setting qa contact core qa cover aix comment gervase markham gerv pst bug touched nine months cases means slipped net please could owner take moment add comment bug current status and or close thank gerv comment hong kwon pst qa contact bug reassigning jaworski netscape com comment jim dunn pst oops sorry tracking bug anytime fine aix bug prevents aix working add sort poor man s project management stays open comment jim dunn pst pretty much working closing look individual bugs,1999-11-12 11:56:49 PST
18404,UI Design,law,FEATURE Save image implementation build right click image choose save image dialog comes filename blank default image s name save type pulldown menu empty choices available try manually enter filename mozilla acts like s going proceed sits saving file dialog box perhaps feature n t implemented yet could find bug entered s case might good make clearer n t implemented choosing save image nothing example instead looking like s supposed work screws instead sure component falls leaving adjustment guys comment larry pst verified linux redhat comment biswapesh chatterjee pst build winnt sp right click image choosing save image gives following error javascript error typeerror this imageurl function url chrome navigator content nscontextmenu js lineno checked file bin chrome navigator content default nscontextmenu js line save url clicked on image saveimage function this savepage this imageurl line comment biswapesh chatterjee pst created attachment details small gif image test quickly comment leger pst updating qa contact comment paul macquiddy pst updating qa contact sairuh figure belongs reassign comment chris mcafee pst looks like s hooked bill look comment bill law pst think ve fixed might got checked m though comment pst fixed comment sairuh rarely reading bugmail pst h m n t seem work platform using comm bits bring context menu right click image select save image nothing happens even dialog appears reopening comment pst appears save image may beta requirement m tempted move m ve re summarized reflect s feature status bill hard finish want move btw m downgrading severity critical normal unimplemented features n t critical comment bill law pst fix checked comment sairuh rarely reading bugmail pst verified using comm bits linux mac winnt,1999-11-12 12:59:24 PST
18703,Installer,samir_bugzilla,Mac Install scripts call AbortInstall xpi packages install scripts need detect errors using getlasterror actions call abortinstall error comment samir gehani pst fixes checked browser jst install jst editor jst mail jst mac comment grace bush pst verified abortinstall scripts comment leger pst bulk changing jar installation component bugs installer xpi packages,1999-11-12 14:17:01 PST
18734,MailNews: Message Display,mozilla,Need status progress downloading IMAP messages m platforms bug imap headers status progress done opening bug keep tract status progress imap messages comment phil peterson pst reassign bienvenu comment karen huang pst oops typo keep track comment david bienvenu pst ll try turning little performance comment david bienvenu pst fixed adding call resetprogressinfo running url comment karen huang pst david percentage kb display progress downloading imap messages n t see loading document document done far comment david bienvenu pst m talking progress meter blue grey bar fills message downloaded goes empty full message downloaded comment karen huang pst thanks info yes blue grey bar filling empty full message downloading works platforms verified winnt m commercial build verified linux m commercial build verified mac m commercial build log bug enhancement displaying percentage kb downloading imap messages marking verified bug,1999-11-12 16:34:30 PST
